Industry,Company,Opportunity,Candidate,Gender,Age,Race,Institution,Aggregate,Qualification,Progress,Successful,NumCandidates,Discipline_Accounting and Auditing,Discipline_Actuarial Science,Discipline_Business and Management Studies,Discipline_Computer Science,Discipline_Economics,Discipline_Electrical and Electronic Engineering,Discipline_Finance,Discipline_Information Systems,Discipline_Information Technology,Discipline_Investments,Discipline_Law,Discipline_Marketing,Discipline_Mathematics,Discipline_Other,Discipline_Risk Management,Discipline_Statistics
Legal,Client A,1,6778,Female,22,Black,University of the Witwatersrand,67,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,28,5362,Female,24,Black,University of Johannesburg,64,Bachelor of Commerce,1,No,850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,6779,Male,25,Black,University of Cape Town,74,Master of Commerce,6,No,3394,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
Legal,Client A,39,3926,Female,36,Coloured,University of the Western Cape,73,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,16,4184,Male,23,Indian,University of the Witwatersrand,71,Bachelor of Commerce,1,No,2261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,6781,Female,22,Black,University of Pretoria,57,Bachelor of Laws,3,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,35,6782,Female,36,Coloured,University of South Africa,60,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,6783,Female,25,Black,University of South Africa,65,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,501,Male,25,Black,University of Pretoria,67,Bachelor of Laws,1,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Accounting & Finance,Client M,38,1327,Female,26,Black,University of South Africa,60,Postgraduate Diploma,1,No,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT & Telecommunications,Client I,88,6787,Male,26,Black,"Federal University of Technology, Owerri",76,Bachelor of Science,2,No,1145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Legal,Client F,14,6788,Male,23,Black,University of the Free State,74,Bachelor of Laws,1,No,2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Retail,Client O,26,6790,Male,23,Black,North-West University,77,Bachelor of Commerce (Honours),1,No,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Legal,Client A,39,6791,Female,24,Coloured,University of the Western Cape,81,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,4,1425,Male,26,Black,North-West University,70,Bachelor of Commerce (Honours),1,No,503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Banking (Commercial & Retail),Client C,72,6795,Female,22,Black,University of Fort Hare,65,Bachelor of Commerce,1,No,1157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IT & Telecommunications,Client I,12,6797,Female,25,Black,"Federal Polytechnic, Ilaro",62,Higher National Diploma,1,No,2191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,6798,Female,24,Black,University of Limpopo,90,Bachelor of Commerce (Honours),1,No,3394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client A,39,4918,Female,28,Coloured,University of South Africa,66,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,7,6799,Female,24,White,North-West University,69,Bachelor of Arts,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,5792,Male,24,Black,University of Pretoria,76,Bachelor of Laws,2,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Financial services,Client Z,125,6800,Female,27,Black,Nelson Mandela University,70,Postgraduate Diploma,1,No,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Banking (Commercial & Retail),Client C,36,6801,Female,23,Black,University of Johannesburg,73,Bachelor of Commerce (Honours),5,No,496,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Legal,Client J,13,3054,Female,24,Black,University of Pretoria,74,Bachelor of Laws,2,No,1679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,39,1832,Female,23,Black,University of Pretoria,73,Bachelor of Laws,5,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,101,6802,Female,28,Indian/Asian,Other,50,Bachelor of Accounting (Honours),1,No,444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client J,24,1840,Female,25,Black,University of Pretoria,74,Master of Laws,2,No,1180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,43,1023,Male,35,Black,University of South Africa,62,Bachelor of Laws,1,No,1261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,16,6803,Female,23,Black,University of the Free State,65,Bachelor of Laws,1,No,2261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,6804,Female,21,Black,University of Cape Town,65,Bachelor of Social Science (Honours),3,No,3361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Banking (Commercial & Retail),Client P,31,6805,Female,28,Black,University of the Witwatersrand,65,Bachelor of Laws,2,No,3361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,6806,Male,25,White,North-West University,74,Master of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,53,5149,Female,22,Black,University of Johannesburg,68,Bachelor of Laws,1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,53,6807,Female,27,Black,University of South Africa,66,Bachelor of Laws,1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,29,6808,Female,22,White,University of Pretoria,74,Bachelor of Commerce,3,No,3394,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client F,9,6809,Male,24,Black,University of South Africa,65,Bachelor of Laws,1,No,1923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,13,6811,Female,23,Indian,University of the Witwatersrand,73,Bachelor of Laws,2,No,1679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,16,6813,Female,23,Black,University of Limpopo,75,Bachelor of Laws,1,No,2261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,4103,Female,25,Black,University of South Africa,74,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Asset Management,Client N,25,6814,Male,23,Black,University of KwaZulu-Natal,72,Bachelor of Commerce (Honours),1,No,247,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Legal,Client F,30,6815,Male,25,Coloured,University of the Free State,75,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,47,6617,Male,24,Coloured,University of Pretoria,67,Bachelor of Laws,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,92,6816,Male,25,Black,University of the Western Cape,67,Bachelor of Commerce (Honours),1,No,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client J,13,6818,Male,24,Black,University of the Free State,68,Bachelor of Laws,1,No,1679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,6819,Female,23,Coloured,University of Pretoria,65,Bachelor of Science (Honours),2,No,3361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,126,6820,Female,22,Black,University of Johannesburg,70,Bachelor of Commerce,2,No,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,8,6823,Female,26,Black,University of South Africa,65,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,86,6824,Male,24,Black,University of the Witwatersrand,100,Master of Science,1,No,356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Banking (Commercial & Retail),Client C,71,6825,Male,29,Black,University of Johannesburg,60,Bachelor of Science,1,No,176,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Legal,Client L,53,6826,Female,22,White,Stellenbosch University,74,Bachelor of Arts,1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,1931,Female,28,Black,University of the Witwatersrand,68,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,6827,Female,23,Black,Nelson Mandela University,65,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,40,2156,Female,24,Black,University of the Witwatersrand,71,Bachelor of Laws,1,No,1230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,14,6829,Male,25,Black,The IIE's Varsity College,71,Bachelor of Laws,1,No,2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,918,Female,25,Black,University of the Free State,74,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,3623,Female,24,Black,North-West University,71,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,6830,Male,19,Black,University of Pretoria,75,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,6831,Male,22,Black,University of KwaZulu-Natal,60,Bachelor of Laws,2,No,3361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,6832,Male,24,Black,University of the Western Cape,63,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,6833,Female,21,Black,Stellenbosch University,61,Bachelor of Laws,3,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Retail,Client O,26,6834,Male,29,Black,University of KwaZulu-Natal,72,Master of Science,1,No,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Legal,Client F,14,6535,Male,25,Black,University of the Free State,72,Bachelor of Laws,1,No,2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,39,6836,Female,19,Black,University of South Africa,76,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,3903,Male,29,Black,University of the Witwatersrand,65,Bachelor of Laws,3,No,3361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,68,6839,Male,24,Black,Nelson Mandela University,70,Bachelor of Information Technology,3,No,678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Legal,Client B,85,3206,Female,23,Black,University of the Witwatersrand,70,Master of Laws,2,No,842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,47,6840,Female,23,White,Stellenbosch University,70,Bachelor of Arts,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,40,6841,Male,24,Indian,University of KwaZulu-Natal,80,Bachelor of Science in Engineering,1,No,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client A,7,6843,Female,25,Black,University of South Africa,74,Bachelor of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,12,6844,Female,26,Black,University of Uyo,55,Bachelor of Science,1,No,2191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Accounting & Finance,Client M,38,4660,Female,21,Black,University of the Free State,67,Bachelor of Commerce,1,No,162,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client A,1,6845,Female,23,Black,University of Johannesburg,79,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,6489,Female,24,Black,University of Pretoria,73,Bachelor of Laws,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,6031,Female,22,Black,University of Johannesburg,66,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,13,6847,Female,20,Black,University of the Witwatersrand,66,Bachelor of Arts,1,No,1679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,108,3976,Male,26,Black,The Management College of Southern Africa,77,Bachelor of Commerce,2,No,664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Legal,Client A,39,6848,Male,23,Black,University of Johannesburg,70,Bachelor of Laws,1,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,21,4745,Female,27,Black,University of Pretoria,77,Bachelor of Laws,3,No,1938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Accounting & Finance,Client D,6,6850,Female,22,Black,Durban University of Technology,72,Advanced Diploma,1,No,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,55,6670,Male,23,Black,Rhodes University,69,Bachelor of Commerce (Honours),1,No,668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client B,2,6535,Male,24,Black,University of the Free State,72,Bachelor of Laws,1,No,1443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,49,3812,Female,27,Black,The IIE's Varsity College,81,Bachelor of Laws,1,No,1320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,35,4513,Female,33,Black,University of South Africa,68,Bachelor of Arts,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,14,5149,Female,25,Black,University of Johannesburg,68,Bachelor of Laws,1,No,2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,59,5399,Male,23,Black,University of KwaZulu-Natal,66,Bachelor of Laws,1,No,1735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Financial services,Client H,23,6852,Male,22,Black,University of Zululand,71,Bachelor of Science,1,No,1110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Legal,Client E,49,6853,Female,20,Black,University of South Africa,73,Bachelor of Laws,1,No,1320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,1,1240,Male,26,Coloured,University of the Western Cape,76,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,5,6854,Female,25,Black,Other,80,Bachelor of Commerce,1,No,473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client L,47,3340,Female,22,Coloured,University of the Western Cape,78,Bachelor of Laws,4,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,13,539,Male,22,White,University of the Witwatersrand,78,Bachelor of Laws,2,No,1679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,6857,Male,26,Black,Nelson Mandela University,69,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,6857,Male,26,Black,Nelson Mandela University,69,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,73,6859,Male,27,Black,University of KwaZulu-Natal,65,Postgraduate Diploma,1,No,662,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Asset Management,Client N,80,6861,Female,22,White,University of Pretoria,69,Bachelor of Commerce,1,No,221,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,73,6864,Male,26,Black,University of the Witwatersrand,70,Bachelor of Commerce (Honours),1,No,662,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client E,37,6788,Male,22,Black,University of the Free State,74,Bachelor of Laws,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,107,6866,Male,25,Black,Other,96,Bachelor of Science (Honours),3,No,251,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,5,6867,Female,22,Black,University of Botswana,83,Bachelor of Finance,2,No,473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client E,8,6868,Female,24,White,University of South Africa,71,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Financial services,Client Z,125,5836,Male,25,Indian,The IIE's Varsity College,83,Bachelor of Commerce (Honours),1,No,256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client L,89,6870,Female,22,Black,University of the Western Cape,67,Bachelor of Laws,1,No,1861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,72,6871,Female,24,Black,Boston City Campus and Business College,65,Bachelor of Accounting,1,No,1157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,31,6872,Female,26,Black,North-West University,63,Bachelor of Accounting Sciences,2,No,3361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT & Telecommunications,Client I,82,6874,Female,28,Black,Lagos State University,58,Bachelor of Science,2,No,714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Insurance,Client S,135,2986,Male,21,Black,University of the Western Cape,66,Bachelor of Commerce (Honours),1,No,209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client R,57,2394,Male,27,Black,University of the Witwatersrand,69,Postgraduate Diploma,1,No,472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,1,6876,Female,31,White,North-West University,75,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,6877,Female,22,Indian,The IIE's Varsity College,76,Bachelor of Commerce,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,1,6629,Female,25,Black,University of the Free State,72,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client R,52,6878,Female,23,Coloured,University of the Witwatersrand,71,Bachelor of Laws,1,No,197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,30,6879,Male,22,Black,North-West University,65,Bachelor of Laws,1,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,3809,Male,22,Black,University of the Western Cape,69,Bachelor of Laws,1,No,2874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,14,391,Female,25,Coloured,University of Cape Town,69,Bachelor of Laws,1,No,2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,71,6881,Male,25,Black,University of the Free State,67,Bachelor of Science (Honours),3,No,176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Legal,Client A,7,6884,Male,39,Indian,University of South Africa,69,Bachelor of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,12,6885,Male,24,Black,"Ahmadu Bello University, Zaria",75,Bachelor of Science,1,No,2191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Legal,Client J,104,6886,Male,26,Black,Stellenbosch University,65,Bachelor of Laws,2,No,1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,53,6887,Female,28,Black,University of Fort Hare,71,Bachelor of Laws (Honours),1,No,1850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,34,6801,Female,23,Black,University of Johannesburg,73,Bachelor of Commerce (Honours),1,No,390,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Banking (Commercial & Retail),Client C,36,6888,Male,24,Black,Other,0,National Senior Certificate,1,No,496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client A,1,6889,Male,24,Black,University of the Western Cape,66,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,7,6890,Female,26,Black,University of the Witwatersrand,68,Bachelor of Laws,1,No,3323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client Q,100,6891,Female,22,Indian,Durban University of Technology,75,Other,1,No,413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client F,14,6893,Female,25,Black,University of the Free State,77,Bachelor of Laws (Extended Programme),1,No,2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Automotive,Client G,10,6896,Female,27,Black,Vaal University of Technology,65,Bachelor of Technology,1,No,647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client P,76,6897,Female,25,Black,Tshwane University of Technology,63,Advanced Diploma,3,No,3221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client F,30,3007,Female,23,Black,Stellenbosch University,74,Bachelor of Laws,2,No,2735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,65,4343,Male,23,Black,Other,67,National Senior Certificate,1,No,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Legal,Client E,8,6899,Male,24,Black,University of the Western Cape,77,Bachelor of Laws,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,20,3957,Female,26,Black,University of the Western Cape,71,Bachelor of Laws,1,No,1615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client A,1,1596,Male,25,Black,University of Limpopo,68,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,93,6901,Male,22,Black,Adventist University of Central Africa,75,Bachelor of Science,3,No,264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Legal,Client R,57,6902,Female,23,Black,Nelson Mandela University,71,Bachelor of Laws,1,No,472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,6903,Female,20,Black,University of Pretoria,79,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client B,85,3639,Female,25,Indian,University of the Witwatersrand,68,Bachelor of Laws,3,No,842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,35,2625,Female,28,Black,University of the Witwatersrand,65,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,105,6904,Female,24,Black,University of the Free State,68,Postgraduate Diploma,3,No,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking (Commercial & Retail),Client C,32,6790,Male,23,Black,North-West University,77,Bachelor of Commerce (Honours),2,No,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IT & Telecommunications,Client I,108,6905,Male,26,Black,University of Mpumalanga,70,National Diploma,2,No,664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Legal,Client E,35,6907,Female,22,White,The IIE's Varsity College,69,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,37,3909,Female,26,Black,University of South Africa,64,Bachelor of Laws,1,No,3022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,47,6910,Male,28,Black,University of the Western Cape,70,Master of Laws,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client J,104,6911,Female,22,Indian,University of Johannesburg,85,Bachelor of Laws,2,No,1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,40,3661,Female,21,Black,University of Pretoria,79,Bachelor of Laws,1,No,1230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,43,1220,Male,22,Black,University of Johannesburg,78,Bachelor of Laws,1,No,1261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Retail,Client O,26,5502,Female,22,Black,University of Pretoria,67,Bachelor of Commerce,1,No,910,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client A,1,6913,Female,30,Black,Nelson Mandela University,65,Bachelor of Laws,1,No,3453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IT & Telecommunications,Client I,88,6914,Male,25,Black,Lagos State University,63,Bachelor of Science,2,No,1145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insurance,Client S,84,6916,Female,26,Black,University of the Free State,73,Bachelor of Arts,2,No,247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Banking (Commercial & Retail),Client P,29,1854,Female,21,Black,University of Pretoria,68,Bachelor of Laws,3,No,3394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,61,680,Female,23,Black,University of Fort Hare,72,Bachelor of Laws,1,No,1568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,47,6917,Female,23,White,University of Pretoria,71,Bachelor of Laws,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client E,8,6919,Female,24,White,Stellenbosch University,70,Bachelor of Commerce,1,No,3319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,40,6920,Male,29,Black,University of the Witwatersrand,69,Master of Commerce,1,No,1230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legal,Client J,104,6921,Male,22,Indian,University of Pretoria,82,Bachelor of Laws,2,No,1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,89,6922,Male,23,Black,University of Johannesburg,65,Bachelor of Laws,1,No,1861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Asset Management,Client N,116,6923,Male,23,Black,Nelson Mandela University,73,Bachelor of Technology,1,No,358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Legal,Client A,39,4592,Female,23,Indian,University of KwaZulu-Natal,81,Master of Laws,3,No,3117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client L,47,6924,Female,21,Coloured,Stellenbosch University,73,Bachelor of Laws,1,No,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Legal,Client F,45,1396,Female,22,Black,University of KwaZulu-Natal,67,Bachelor of Laws,2,No,960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client C,32,6926,Male,25,Black,University of South Africa,70,Bachelor of Commerce (Honours),1,No,567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Legal,Client E,35,1967,Male,26,Black,The IIE's Varsity College,65,Bachelor of Laws,1,No,3441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Banking (Commercial & Retail),Client P,150,2558,Female,26,Black,University of Pretoria,70,Bachelor of Laws,1,No,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
