ID,Industry,Company,Opportunity,Candidate,Gender,Age,Race,Institution,Aggregate,Qualification,Disciplines,Progress,Successful
945,Financial Services,Client A,1,945,Female,21,Indian,University of Johannesburg,64,Bachelor of Technology,Business and Management Studies,1,False
364,Financial Services,Client A,1,364,Female,30,Black,Stellenberg High School,71,National Senior Certificate,,1,False
183,Financial Services,Client A,1,183,Female,21,Indian,Stellenberg High School,64,National Senior Certificate,,2,False
171,Financial Services,Client A,1,171,Female,19,Coloured,Stellenberg High School,54,National Senior Certificate,,3,False
1611,Financial Services,Client A,1,1611,Female,26,Black,Stellenbosch University,72,Bachelor of Engineering Science,"Information Systems, Information Technology",1,False
943,Financial Services,Client A,1,943,Female,18,Asian,Stellenberg High School,60,National Senior Certificate,,1,False
982,Financial Services,Client A,1,982,Female,21,Indian,University of Cape Town,59,Bachelor of Commerce,"Economics, Law",1,False
813,Financial Services,Client A,1,813,Female,25,Coloured,University of Cape Town,56,Bachelor of Laws,Law,4,False
188,Financial Services,Client A,1,188,Female,29,Coloured,Stellenberg High School,55,National Senior Certificate,,2,False
620,Financial Services,Client A,1,620,Female,18,Coloured,University of Johannesburg,74,Bachelor of Education,Education,1,False
152,Financial Services,Client A,1,152,Female,29,Coloured,University of Johannesburg,55,Bachelor of Education (Honours),"Education, Psychology",4,False
159,Financial Services,Client A,1,159,Female,24,White,University of Johannesburg,63,Bachelor of Science,"Geology and Archaeology, Mathematics",5,True
2068,Financial Services,Client A,1,2068,Female,22,White,Stellenberg High School,52,National Senior Certificate,,1,False
273,Financial Services,Client A,1,273,Female,18,Asian,University of Pretoria,74,Bachelor of Commerce,"Economics, General Management",3,False
615,Financial Services,Client A,1,615,Female,31,Coloured,University of Cape Town,67,Master of Science,"Biological Sciences, Geography and Environmental Sciences",5,True
2016,Financial Services,Client A,1,2016,Female,19,Indian,University of Cape Town,51,Bachelor of Commerce,Actuarial Science,1,False
1740,Financial Services,Client A,1,1740,Female,27,Coloured,North-West University,54,Bachelor of Commerce (Honours),Economics,5,True
1902,Financial Services,Client A,1,1902,Female,23,Black,Stellenberg High School,61,National Senior Certificate,,1,False
372,Financial Services,Client A,1,372,Female,20,White,University of KwaZulu-Natal,63,Bachelor of Business Science,Business and Management Studies,2,False
223,Financial Services,Client A,1,223,Female,27,Asian,North-West University,60,Bachelor of Commerce,"Accounting and Auditing, Law",2,False
594,Financial Services,Client A,1,594,Female,24,Coloured,Stellenbosch University,50,Bachelor of Arts,,1,False
477,Financial Services,Client A,1,477,Female,29,Indian,Stellenberg High School,74,National Senior Certificate,,4,False
1464,Financial Services,Client A,1,1464,Female,24,Indian,Stellenberg High School,71,National Senior Certificate,,2,False
1552,Financial Services,Client A,1,1552,Female,25,Asian,Stellenberg High School,57,National Senior Certificate,,3,False
942,Financial Services,Client A,1,942,Female,30,Asian,Stellenberg High School,66,National Senior Certificate,,1,False
840,Financial Services,Client A,1,840,Female,20,Asian,Stellenberg High School,75,National Senior Certificate,,2,False
688,Financial Services,Client A,1,688,Female,26,Asian,Stellenberg High School,60,National Senior Certificate,,1,False
1388,Financial Services,Client A,1,1388,Female,28,Asian,Stellenberg High School,64,National Senior Certificate,,1,False
137,Financial Services,Client A,1,137,Female,27,Coloured,Stellenberg High School,53,National Senior Certificate,,1,False
519,Financial Services,Client A,1,519,Female,25,White,Stellenberg High School,52,National Senior Certificate,,2,False
629,Financial Services,Client A,1,629,Female,27,Coloured,Stellenberg High School,59,National Senior Certificate,,2,False
335,Financial Services,Client A,1,335,Female,29,Black,Stellenberg High School,72,National Senior Certificate,,1,False
782,Financial Services,Client A,1,782,Female,24,Coloured,Stellenberg High School,59,National Senior Certificate,,2,False
1242,Financial Services,Client A,1,1242,Female,25,White,Stellenberg High School,75,National Senior Certificate,,1,False
1514,Financial Services,Client A,1,1514,Female,20,Asian,Stellenberg High School,73,National Senior Certificate,,3,False
1371,Financial Services,Client A,1,1371,Female,27,Asian,University of Johannesburg,55,Bachelor of Science,"Chemistry, Mathematics",3,False
2248,Financial Services,Client A,1,2248,Female,19,Indian,University of Johannesburg,56,Bachelor of Science,"Chemistry, Mathematics",1,False
1877,Financial Services,Client A,1,1877,Female,30,White,Stellenberg High School,63,National Senior Certificate,,1,False
711,Financial Services,Client A,1,711,Female,30,White,University of Cape Town,75,Bachelor of Laws,"Economics, Law",2,False
16,Financial Services,Client A,1,16,Female,28,Coloured,University of Pretoria,70,Bachelor of Arts,Law,1,False
1101,Financial Services,Client A,1,1101,Female,26,Coloured,Stellenberg High School,57,National Senior Certificate,,2,False
288,Financial Services,Client A,1,288,Female,28,Indian,University of Johannesburg,65,Bachelor of Arts,Art and Design,1,False
1910,Financial Services,Client A,1,1910,Female,19,Asian,North-West University,68,Bachelor of Commerce,"Business and Management Studies, General Management, Law",1,False
2002,Financial Services,Client A,1,2002,Female,22,Black,Stellenberg High School,70,National Senior Certificate,,1,False
2230,Financial Services,Client A,1,2230,Female,28,Black,University of Johannesburg,50,Bachelor of Arts (Honours),Information Systems,1,False
2120,Financial Services,Client A,1,2120,Female,26,Indian,Stellenbosch University,73,Bachelor of Education,Education,2,False
571,Financial Services,Client A,1,571,Female,21,Coloured,University of Johannesburg,69,Bachelor of Science,"Geology and Archaeology, Physics",4,False
655,Financial Services,Client A,1,655,Female,25,White,University of Cape Town,52,Bachelor of Science,"Medicine, Sports Science",1,False
1018,Financial Services,Client A,1,1018,Female,20,Indian,University of Cape Town,75,Bachelor of Science,Construction,1,False
1262,Financial Services,Client A,1,1262,Female,19,Black,University of Johannesburg,67,Bachelor of Arts,Law,5,True
466,Financial Services,Client A,1,466,Female,21,Indian,Stellenbosch University,75,Bachelor of Arts,"Art and Design, History of Art, Architecture and Design",1,False
2104,Financial Services,Client A,1,2104,Female,23,Black,Stellenberg High School,60,National Senior Certificate,,2,False
200,Financial Services,Client A,1,200,Female,32,Asian,Stellenberg High School,51,National Senior Certificate,,4,False
1144,Financial Services,Client A,1,1144,Female,27,White,University of Cape Town,70,Master of Music,Music,1,False
1562,Financial Services,Client A,1,1562,Female,31,Black,Stellenberg High School,69,National Senior Certificate,,3,False
1377,Financial Services,Client A,1,1377,Female,22,Indian,University of Cape Town,52,Bachelor of Science (Honours),Mathematics,2,False
1813,Financial Services,Client A,1,1813,Female,18,Coloured,Nelson Mandela University,52,Bachelor of Commerce,"Accounting and Auditing, Business and Management Studies, Economics",3,False
2227,Financial Services,Client A,1,2227,Female,22,Indian,University of Johannesburg,66,Bachelor of Science,"Geology and Archaeology, Mathematics",3,False
1166,Financial Services,Client A,1,1166,Female,20,Indian,University of Johannesburg,57,Bachelor of Engineering,"Information Technology, Mechanical Engineering",1,False
1810,Financial Services,Client A,1,1810,Female,25,Coloured,Stellenberg High School,53,National Senior Certificate,,2,False
1690,Financial Services,Client A,1,1690,Female,27,Coloured,Stellenberg High School,67,National Senior Certificate,,1,False
1443,Financial Services,Client A,1,1443,Female,23,Coloured,Stellenberg High School,55,National Senior Certificate,,1,False
592,Financial Services,Client A,1,592,Female,26,White,Stellenberg High School,71,National Senior Certificate,,1,False
1615,Financial Services,Client A,1,1615,Female,22,Black,Stellenbosch University,65,Bachelor of Accounting (Honours),Accounting and Auditing,1,False
2188,Financial Services,Client A,1,2188,Female,24,Coloured,Stellenberg High School,75,National Senior Certificate,,1,False
1558,Financial Services,Client A,1,1558,Female,21,Black,Stellenberg High School,71,National Senior Certificate,,3,False
2000,Financial Services,Client A,1,2000,Female,29,Coloured,Stellenberg High School,70,National Senior Certificate,,3,False
2011,Financial Services,Client A,1,2011,Female,26,Indian,University of Cape Town,64,Master of Social Science,Theology and Religious Studies,1,False
1729,Financial Services,Client A,1,1729,Female,30,Black,Stellenbosch University,60,Bachelor of Science,Biological Sciences,1,False
1074,Financial Services,Client A,1,1074,Female,25,Coloured,Stellenberg High School,73,National Senior Certificate,,1,False
953,Financial Services,Client A,1,953,Female,18,Black,University of Johannesburg,73,Bachelor of Education,Education,2,False
817,Financial Services,Client A,1,817,Female,21,Asian,Stellenberg High School,54,National Senior Certificate,,1,False
44,Financial Services,Client A,1,44,Female,24,White,Stellenbosch University,68,Bachelor of Arts,,2,False
1352,Financial Services,Client A,1,1352,Female,20,White,University of Johannesburg,53,Bachelor of Urban and Regional Planning,Regional Planning,1,False
275,Financial Services,Client A,1,275,Female,31,White,University of Pretoria,62,Master of Commerce,"Agriculture and Forestry, Economics",1,False
1436,Financial Services,Client A,1,1436,Female,26,Indian,Stellenberg High School,59,National Senior Certificate,,2,False
866,Financial Services,Client A,1,866,Female,26,Coloured,North-West University,63,Bachelor of Science (Honours),"Computer Science, Information Systems",1,False
102,Financial Services,Client A,1,102,Female,22,Black,Stellenberg High School,72,National Senior Certificate,,2,False
1238,Financial Services,Client A,1,1238,Female,25,Asian,Stellenberg High School,57,National Senior Certificate,,1,False
1547,Financial Services,Client A,1,1547,Female,29,White,Stellenberg High School,68,National Senior Certificate,,3,False
1293,Financial Services,Client A,1,1293,Female,24,Coloured,Stellenbosch University,55,Master of Philosophy,"Biological Sciences, Medicine",1,False
108,Financial Services,Client A,1,108,Female,30,Coloured,Stellenberg High School,63,National Senior Certificate,,1,False
2262,Financial Services,Client A,1,2262,Female,25,Asian,Stellenberg High School,70,National Senior Certificate,,5,True
498,Financial Services,Client A,1,498,Female,19,Indian,Stellenberg High School,70,National Senior Certificate,,2,False
2293,Financial Services,Client A,1,2293,Female,28,Black,University of Johannesburg,68,Bachelor of Laws,Law,1,False
803,Financial Services,Client A,1,803,Female,32,Coloured,Stellenberg High School,54,National Senior Certificate,,1,False
1668,Financial Services,Client A,1,1668,Female,27,Asian,Stellenberg High School,63,National Senior Certificate,,1,False
2111,Financial Services,Client A,1,2111,Female,21,Indian,Stellenberg High School,54,National Senior Certificate,,1,False
1422,Financial Services,Client A,1,1422,Female,21,Asian,University of KwaZulu-Natal,66,Bachelor of Science in Engineering,Mechanical Engineering,1,False
1259,Financial Services,Client A,1,1259,Female,20,Coloured,North-West University,71,Bachelor of Commerce,"Accounting and Auditing, Business and Management Studies",1,False
1667,Financial Services,Client A,1,1667,Female,20,Black,University of KwaZulu-Natal,58,Bachelor of Science in Engineering,Electrical and Electronic Engineering,1,False
1619,Financial Services,Client A,1,1619,Female,25,Indian,Stellenberg High School,72,National Senior Certificate,,4,False
1684,Financial Services,Client A,1,1684,Female,26,Black,Stellenberg High School,57,National Senior Certificate,,1,False
2117,Financial Services,Client A,1,2117,Female,27,Asian,Stellenberg High School,60,National Senior Certificate,,1,False
2055,Financial Services,Client A,1,2055,Female,25,White,Stellenbosch University,52,Postgraduate Diploma,"Law, Taxation",3,False
1944,Financial Services,Client A,1,1944,Female,30,Coloured,University of Cape Town,53,Master of Philosophy,Computer Science,4,False
